0	0	15292
1	0	7488
2	0	7544
3	0	4208
4	0	6892
5	0	7128
6	0	14668
7	0	12452
8	0	6724
9	0	6796
10	0	7616
11	0	8644
12	0	14808
13	0	5344
14	0	7920
15	0	5576
16	0	6652
17	0	13152
18	0	13020
19	0	3116
20	0	8528
21	0	5136
22	0	8328
23	0	6396
24	1	34740
25	1	6968
26	1	3428
27	1	7776
28	1	5736
29	1	8336
30	1	7484
31	1	4352
32	1	11972
33	1	4028
34	1	7196
35	1	1792
36	1	7752
37	1	7864
38	1	4380
39	1	8420
40	1	1476
41	1	3276
42	1	7404
43	1	6516
44	1	5616
45	1	3840
46	1	7428
47	1	11536
48	1	7604
49	1	7132
50	1	5904
51	1	12072
52	1	12212
53	1	18212
54	1	7276
55	1	13000
56	1	2560
57	1	6992
58	1	7244
59	1	5212
60	1	6520
61	1	17932
62	1	5756
63	1	2876
64	1	6872
65	1	15348
66	1	4316
67	1	15788
68	1	7508
69	1	7452
70	1	12500
71	1	12484
72	1	4168
73	1	7300
74	1	5600
75	1	7548
76	1	2812
77	1	7184
78	1	7300
79	1	8204
80	1	3072
81	1	8024
82	1	6024
83	1	14708
84	1	1736
85	1	13248
86	1	13076
87	1	6880
88	1	12920
89	1	11508
90	1	15452
91	1	11816
92	1	12976
93	1	14980
94	1	6416
95	1	17096
96	1	7216
97	1	8864
98	1	10868
99	1	5200
100	1	7792
101	1	10524
102	1	3384
103	1	4784
104	1	8176
105	1	5436
106	1	7312
107	1	10948
108	1	11864
109	1	3804
110	1	4880
111	1	3840
112	1	11652
113	1	11268
114	1	4316
115	1	4288
116	1	15932
117	1	4400
118	1	12508
119	1	4176
120	1	12444
121	1	6280
122	1	6372
123	1	12468
124	2	21920
125	2	7468
126	2	8088
127	2	15016
128	2	6344
129	2	6704
130	2	4748
131	2	8052
132	2	5672
133	2	13044
134	2	6508
135	2	13112
136	2	16264
137	2	12452
138	2	18068
139	2	7820
140	2	11112
141	2	4324
142	2	15476
143	2	6772
144	2	6820
145	2	3960
146	2	2920
147	2	11460
148	2	13472
149	2	13232
150	2	2776
151	2	8568
152	2	6068
153	2	4588
154	2	10888
155	2	6484
156	2	5648
157	2	4220
158	2	3484
159	2	7208
160	2	1828
161	2	5288
162	2	13712
163	2	4596
164	2	5500
165	2	5360
166	2	12272
167	2	11224
168	2	2468
169	2	16848
170	2	13032
171	2	3564
172	2	6420
173	2	1460
174	2	6012
175	2	7124
176	2	17108
177	2	10896
178	2	1188
179	2	6780
180	2	7752
181	2	16512
182	2	7900
