0	0	6428
1	0	3544
2	0	16564
3	0	8124
4	0	3068
5	0	7748
6	0	8248
7	0	9368
8	0	9260
9	0	7368
10	0	9132
11	0	3600
12	0	3524
13	0	4384
14	0	4936
15	0	10188
16	0	3000
17	0	9424
18	0	3632
19	0	7248
20	0	11400
21	0	7216
22	0	2192
23	0	3744
24	0	3336
25	0	7096
26	0	4412
27	0	7224
28	0	5628
29	0	7276
30	0	3836
31	0	3928
32	0	6412
33	0	7260
34	0	7528
35	0	6888
36	0	6904
37	0	7632
38	0	7540
39	0	8996
40	0	8204
41	0	8652
42	0	4712
43	0	3204
44	0	3616
45	0	6768
46	0	9540
47	0	8384
48	0	6004
49	0	7488
50	0	5640
51	0	5464
52	0	12948
53	0	6804
54	0	9612
55	0	5752
56	0	3924
57	0	6456
58	0	1784
59	0	6692
60	0	12676
61	0	7352
62	0	9508
63	0	4200
64	0	1908
65	0	8536
66	0	14800
67	0	7128
68	0	16736
69	0	6600
70	0	12000
71	0	3772
72	0	3756
73	0	7444
74	0	7640
75	0	3576
76	0	8760
77	0	16180
78	0	5100
79	0	4772
80	0	13928
81	0	3364
82	0	15976
83	0	7520
84	0	6452
85	0	3736
86	0	5860
87	0	9076
88	0	6520
89	0	6388
90	0	3340
91	0	5232
92	0	9256
93	0	7924
94	0	3908
95	0	5428
96	0	1924
97	0	7704
98	0	4932
99	0	16668
100	0	15048
101	0	12472
102	0	5432
103	0	14404
104	0	3140
105	0	2268
106	0	8680
107	0	2796
108	0	6340
109	0	12752
110	0	7320
111	0	4268
112	0	3644
113	0	1932
114	0	3584
115	0	6460
116	0	6296
117	0	9220
118	0	12928
119	0	5360
120	0	7972
121	0	8544
122	0	9424
123	0	6412
124	0	4832
125	0	9156
126	0	4540
127	0	2732
128	0	7612
129	0	7292
130	0	10768
131	0	4828
132	0	6336
133	0	8524
134	0	12168
135	0	4916
136	0	4412
137	0	4000
138	0	6284
139	0	7040
140	0	3544
141	0	6556
142	0	8296
143	0	8928
144	0	13648
145	0	5784
146	0	5884
147	0	7444
148	0	3348
149	0	8260
150	0	7656
151	0	8768
152	0	7504
153	0	7356
154	0	3700
155	0	8920
156	0	7056
157	0	16364
158	0	7676
159	0	4128
160	0	11580
161	0	8292
162	0	5572
163	0	12388
164	0	3624
165	0	8108
166	0	16244
167	0	9092
168	0	7916
169	0	3336
170	0	4188
171	0	9056
172	0	12400
173	0	6916
174	0	9156
175	0	6432
176	0	11552
177	0	7476
178	0	9164
179	0	3484
180	0	5828
181	0	3700
182	0	3732
183	0	12508
184	0	12700
185	0	4064
186	0	3480
187	0	14396
188	0	3356
189	0	6044
190	0	1924
191	0	8324
192	0	6436
193	0	3512
194	0	13168
195	0	3508
196	0	12836
197	0	12216
198	0	3636
199	0	16128
200	0	6568
201	0	7808
202	0	10716
203	0	8868
204	0	8040
205	0	12360
206	0	8100
207	0	7112
208	0	7244
209	0	7644
210	0	3300
211	0	3092
212	0	8068
213	0	3656
214	0	7304
215	0	5748
216	0	11848
217	0	1876
218	0	5884
219	0	4808
220	0	2496
221	0	7852
222	0	3740
223	0	16988
224	0	12500
225	0	14428
226	0	6460
227	0	14816
228	0	6632
229	0	14168
230	0	8468
231	0	10600
232	0	12928
233	0	7832
234	0	3792
235	0	8612
236	0	3440
237	0	8312
238	0	6692
239	0	8772
240	0	8160
241	0	10092
242	0	2692
243	0	8212
244	0	4048
245	0	4824
246	0	7132
247	0	4340
248	0	12484
249	0	5592
250	0	6332
251	0	3776
252	0	3728
253	0	3872
254	0	8480
255	0	7260
256	0	7996
257	0	4340
258	0	13004
259	1	27560
260	1	7500
261	1	16464
262	1	8276
263	1	7976
264	1	3952
265	1	7196
266	1	2940
267	1	11772
268	1	4852
269	1	5576
270	1	11724
271	1	8296
272	1	7988
273	1	6508
274	1	3664
275	1	17168
276	1	12348
277	1	3764
278	1	4080
279	1	3596
280	1	7880
281	1	3448
282	1	9972
283	1	3464
284	1	8372
285	1	4056
286	1	7260
287	1	12592
288	1	6608
289	1	18060
290	1	6340
291	1	5300
292	1	10928
293	1	8588
294	1	6000
295	1	8356
296	1	6060
297	1	5972
298	1	12380
299	1	7236
300	1	6168
301	1	4480
302	1	1468
303	1	9592
304	1	9908
305	1	7328
306	1	7460
307	1	2888
308	1	12848
309	1	3452
310	1	7644
311	1	7852
312	1	9964
313	1	6732
314	1	5404
315	1	5792
316	1	15400
317	1	5284
318	1	5792
319	1	5996
320	1	6008
321	1	5704
322	1	7500
323	1	6380
324	1	13792
325	1	9552
326	1	12208
327	1	3144
328	1	7324
329	1	15256
330	1	3328
