Nombre de generation:1000
Nombre d'essais par individu:10
Nombre d'individu:5
136	8191	0.004	0.286	0.120	0.067	0.408	0.116	
137	7319	0.146	0.253	0.081	0.046	0.250	0.224	
138	9584	0.146	0.253	0.081	0.046	0.250	0.224	
139	8906	0.084	0.221	0.004	0.090	0.433	0.168	
140	8436	0.084	0.221	0.004	0.090	0.433	0.168	
141	11837	0.077	0.466	0.033	0.078	0.303	0.042	
142	9844	0.004	0.286	0.120	0.067	0.408	0.116	
143	9033	0.077	0.466	0.033	0.078	0.303	0.042	
144	9840	0.004	0.286	0.120	0.067	0.408	0.116	
145	7986	0.077	0.466	0.033	0.078	0.303	0.042	
146	10664	0.146	0.253	0.081	0.046	0.250	0.224	
147	9118	0.077	0.466	0.033	0.078	0.303	0.042	
148	8452	0.077	0.466	0.033	0.078	0.303	0.042	
149	10164	0.077	0.466	0.033	0.078	0.303	0.042	
150	10156	0.004	0.286	0.120	0.067	0.408	0.116	
151	9203	0.077	0.466	0.033	0.078	0.303	0.042	
152	9238	0.004	0.286	0.120	0.067	0.408	0.116	
153	8960	0.077	0.466	0.033	0.078	0.303	0.042	
154	9928	0.077	0.466	0.033	0.078	0.303	0.042	
155	9465	0.077	0.466	0.033	0.078	0.303	0.042	
156	9583	0.146	0.253	0.081	0.046	0.250	0.224	
157	8527	0.004	0.286	0.120	0.067	0.408	0.116	
158	9396	0.146	0.253	0.081	0.046	0.250	0.224	
159	8047	0.004	0.286	0.120	0.067	0.408	0.116	
160	10165	0.004	0.286	0.120	0.067	0.408	0.116	
161	8390	0.146	0.253	0.081	0.046	0.250	0.224	
162	9266	0.146	0.253	0.081	0.046	0.250	0.224	
163	8599	0.004	0.286	0.120	0.067	0.408	0.116	
164	8152	0.198	0.176	0.235	0.035	0.187	0.170	
165	10342	0.004	0.286	0.120	0.067	0.408	0.116	
166	8865	0.004	0.286	0.120	0.067	0.408	0.116	
167	10720	0.004	0.286	0.120	0.067	0.408	0.116	
168	8498	0.077	0.466	0.033	0.078	0.303	0.042	
169	8394	0.146	0.253	0.081	0.046	0.250	0.224	
170	8101	0.077	0.466	0.033	0.078	0.303	0.042	
171	8842	0.214	0.140	0.161	0.006	0.262	0.218	
172	10046	0.077	0.466	0.033	0.078	0.303	0.042	
173	8950	0.146	0.253	0.081	0.046	0.250	0.224	
174	9165	0.077	0.466	0.033	0.078	0.303	0.042	
175	10829	0.146	0.253	0.081	0.046	0.250	0.224	
176	9281	0.114	0.262	0.091	0.152	0.292	0.088	
177	9250	0.077	0.466	0.033	0.078	0.303	0.042	
178	9518	0.077	0.466	0.033	0.078	0.303	0.042	
179	7835	0.246	0.412	0.005	0.060	0.155	0.121	
180	8837	0.125	0.211	0.277	0.081	0.089	0.216	
181	8283	0.146	0.253	0.081	0.046	0.250	0.224	
182	8495	0.141	0.293	0.009	0.068	0.349	0.140	
183	9042	0.246	0.412	0.005	0.060	0.155	0.121	
184	8903	0.146	0.253	0.081	0.046	0.250	0.224	
185	8259	0.141	0.293	0.009	0.068	0.349	0.140	
186	8616	0.146	0.253	0.081	0.046	0.250	0.224	
187	9530	0.246	0.412	0.005	0.060	0.155	0.121	
188	8454	0.141	0.293	0.009	0.068	0.349	0.140	
189	9940	0.246	0.412	0.005	0.060	0.155	0.121	
190	7872	0.017	0.113	0.104	0.081	0.319	0.367	
191	9530	0.246	0.412	0.005	0.060	0.155	0.121	
192	9604	0.146	0.253	0.081	0.046	0.250	0.224	
193	8711	0.146	0.253	0.081	0.046	0.250	0.224	
194	9586	0.146	0.253	0.081	0.046	0.250	0.224	
195	7869	0.141	0.293	0.009	0.068	0.349	0.140	
196	9909	0.146	0.253	0.081	0.046	0.250	0.224	
197	9510	0.246	0.412	0.005	0.060	0.155	0.121	
198	9303	0.246	0.412	0.005	0.060	0.155	0.121	
199	9674	0.202	0.151	0.142	0.021	0.278	0.205	
200	9882	0.202	0.151	0.142	0.021	0.278	0.205	
201	8934	0.246	0.412	0.005	0.060	0.155	0.121	
202	6965	0.202	0.151	0.142	0.021	0.278	0.205	
203	8304	0.202	0.151	0.142	0.021	0.278	0.205	
204	7896	0.157	0.257	0.115	0.026	0.358	0.086	
205	8558	0.157	0.257	0.115	0.026	0.358	0.086	
206	8204	0.246	0.412	0.005	0.060	0.155	0.121	
207	8199	0.157	0.257	0.115	0.026	0.358	0.086	
208	9506	0.202	0.151	0.142	0.021	0.278	0.205	
209	9627	0.157	0.257	0.115	0.026	0.358	0.086	
210	9656	0.202	0.151	0.142	0.021	0.278	0.205	
211	10244	0.246	0.412	0.005	0.060	0.155	0.121	
212	9697	0.246	0.412	0.005	0.060	0.155	0.121	
213	8458	0.246	0.412	0.005	0.060	0.155	0.121	
214	9019	0.202	0.151	0.142	0.021	0.278	0.205	
215	9748	0.246	0.412	0.005	0.060	0.155	0.121	
216	8892	0.157	0.257	0.115	0.026	0.358	0.086	
217	10904	0.226	0.283	0.049	0.100	0.310	0.032	
218	9064	0.252	0.125	0.228	0.016	0.188	0.192	
219	9114	0.202	0.151	0.142	0.021	0.278	0.205	
220	8564	0.202	0.151	0.142	0.021	0.278	0.205	
221	8826	0.202	0.151	0.142	0.021	0.278	0.205	
222	8464	0.029	0.300	0.016	0.094	0.127	0.434	
223	11818	0.252	0.125	0.228	0.016	0.188	0.192	
224	9824	0.246	0.412	0.005	0.060	0.155	0.121	
225	10491	0.195	0.384	0.069	0.019	0.097	0.236	
226	11679	0.195	0.384	0.069	0.019	0.097	0.236	
227	10076	0.246	0.412	0.005	0.060	0.155	0.121	
228	9619	0.195	0.384	0.069	0.019	0.097	0.236	
229	10903	0.195	0.384	0.069	0.019	0.097	0.236	
230	8955	0.195	0.384	0.069	0.019	0.097	0.236	
231	11134	0.166	0.291	0.314	0.013	0.070	0.146	
232	10871	0.195	0.384	0.069	0.019	0.097	0.236	
233	9796	0.246	0.412	0.005	0.060	0.155	0.121	
234	10560	0.195	0.384	0.069	0.019	0.097	0.236	
235	9477	0.166	0.291	0.314	0.013	0.070	0.146	
236	10228	0.195	0.384	0.069	0.019	0.097	0.236	
237	9733	0.195	0.384	0.069	0.019	0.097	0.236	
238	10162	0.166	0.291	0.314	0.013	0.070	0.146	
239	7654	0.166	0.291	0.314	0.013	0.070	0.146	
240	11223	0.252	0.125	0.228	0.016	0.188	0.192	
241	8982	0.252	0.125	0.228	0.016	0.188	0.192	
242	9544	0.166	0.291	0.314	0.013	0.070	0.146	
243	10528	0.195	0.384	0.069	0.019	0.097	0.236	
244	9415	0.195	0.384	0.069	0.019	0.097	0.236	
245	9858	0.195	0.384	0.069	0.019	0.097	0.236	
246	10172	0.195	0.384	0.069	0.019	0.097	0.236	
247	10394	0.246	0.412	0.005	0.060	0.155	0.121	
248	9622	0.246	0.412	0.005	0.060	0.155	0.121	
249	9523	0.063	0.207	0.178	0.059	0.244	0.249	
250	9293	0.246	0.412	0.005	0.060	0.155	0.121	
251	11164	0.195	0.384	0.069	0.019	0.097	0.236	
252	8843	0.063	0.207	0.178	0.059	0.244	0.249	
253	9623	0.195	0.384	0.069	0.019	0.097	0.236	
254	9756	0.252	0.125	0.228	0.016	0.188	0.192	
255	9252	0.195	0.384	0.069	0.019	0.097	0.236	
256	8858	0.252	0.125	0.228	0.016	0.188	0.192	
257	8259	0.195	0.384	0.069	0.019	0.097	0.236	
258	10230	0.252	0.125	0.228	0.016	0.188	0.192	
259	9861	0.195	0.384	0.069	0.019	0.097	0.236	
260	9259	0.046	0.317	0.156	0.093	0.245	0.143	
261	9485	0.046	0.317	0.156	0.093	0.245	0.143	
262	7927	0.246	0.412	0.005	0.060	0.155	0.121	
263	9147	0.246	0.412	0.005	0.060	0.155	0.121	
264	10852	0.246	0.412	0.005	0.060	0.155	0.121	
265	10018	0.246	0.412	0.005	0.060	0.155	0.121	
266	10672	0.210	0.189	0.245	0.010	0.131	0.215	
267	9075	0.246	0.412	0.005	0.060	0.155	0.121	
268	9074	0.210	0.189	0.245	0.010	0.131	0.215	
269	8755	0.246	0.412	0.005	0.060	0.155	0.121	
270	9576	0.046	0.317	0.156	0.093	0.245	0.143	
271	8456	0.041	0.267	0.090	0.102	0.186	0.314	
272	9397	0.210	0.189	0.245	0.010	0.131	0.215	
273	7858	0.246	0.412	0.005	0.060	0.155	0.121	
274	8502	0.210	0.189	0.245	0.010	0.131	0.215	
275	9364	0.246	0.412	0.005	0.060	0.155	0.121	
276	10489	0.210	0.189	0.245	0.010	0.131	0.215	
277	9398	0.218	0.221	0.279	0.082	0.117	0.083	
278	9838	0.246	0.412	0.005	0.060	0.155	0.121	
279	8595	0.210	0.189	0.245	0.010	0.131	0.215	
280	9367	0.210	0.189	0.245	0.010	0.131	0.215	
281	8307	0.218	0.221	0.279	0.082	0.117	0.083	
282	9883	0.246	0.412	0.005	0.060	0.155	0.121	
283	8002	0.046	0.317	0.156	0.093	0.245	0.143	
284	9939	0.046	0.317	0.156	0.093	0.245	0.143	
285	8843	0.046	0.317	0.156	0.093	0.245	0.143	
286	10424	0.210	0.189	0.245	0.010	0.131	0.215	
287	10083	0.246	0.412	0.005	0.060	0.155	0.121	
288	9251	0.046	0.317	0.156	0.093	0.245	0.143	
289	9528	0.246	0.412	0.005	0.060	0.155	0.121	
290	8476	0.157	0.268	0.226	0.121	0.131	0.097	
291	10706	0.246	0.412	0.005	0.060	0.155	0.121	
292	7587	0.210	0.189	0.245	0.010	0.131	0.215	
293	9793	0.246	0.412	0.005	0.060	0.155	0.121	
294	10405	0.246	0.412	0.005	0.060	0.155	0.121	
295	8628	0.246	0.412	0.005	0.060	0.155	0.121	
296	7969	0.246	0.412	0.005	0.060	0.155	0.121	
297	9106	0.099	0.220	0.280	0.117	0.242	0.042	
298	10311	0.246	0.412	0.005	0.060	0.155	0.121	
299	7696	0.210	0.189	0.245	0.010	0.131	0.215	
300	8797	0.246	0.412	0.005	0.060	0.155	0.121	
301	9126	0.210	0.189	0.245	0.010	0.131	0.215	
302	9507	0.210	0.189	0.245	0.010	0.131	0.215	
303	8947	0.158	0.242	0.071	0.095	0.194	0.240	
304	8521	0.246	0.412	0.005	0.060	0.155	0.121	
305	10127	0.246	0.412	0.005	0.060	0.155	0.121	
306	7934	0.246	0.412	0.005	0.060	0.155	0.121	
307	8936	0.246	0.412	0.005	0.060	0.155	0.121	
308	8529	0.246	0.412	0.005	0.060	0.155	0.121	
309	9585	0.210	0.189	0.245	0.010	0.131	0.215	
310	8518	0.317	0.284	0.084	0.102	0.166	0.048	
311	9558	0.246	0.412	0.005	0.060	0.155	0.121	
312	10708	0.210	0.189	0.245	0.010	0.131	0.215	
313	8483	0.317	0.284	0.084	0.102	0.166	0.048	
314	13188	0.210	0.189	0.245	0.010	0.131	0.215	
315	9392	0.210	0.189	0.245	0.010	0.131	0.215	
316	10688	0.118	0.258	0.394	0.082	0.104	0.044	
317	8605	0.121	0.389	0.077	0.093	0.091	0.229	
318	10062	0.210	0.189	0.245	0.010	0.131	0.215	
319	11693	0.246	0.412	0.005	0.060	0.155	0.121	
320	10302	0.210	0.189	0.245	0.010	0.131	0.215	
321	9947	0.317	0.284	0.084	0.102	0.166	0.048	
322	11085	0.246	0.412	0.005	0.060	0.155	0.121	
323	10934	0.121	0.389	0.077	0.093	0.091	0.229	
324	9425	0.118	0.258	0.394	0.082	0.104	0.044	
325	9030	0.210	0.189	0.245	0.010	0.131	0.215	
326	9269	0.210	0.189	0.245	0.010	0.131	0.215	
327	9449	0.118	0.258	0.394	0.082	0.104	0.044	
328	9187	0.326	0.196	0.167	0.011	0.062	0.239	
329	9122	0.121	0.389	0.077	0.093	0.091	0.229	
330	10848	0.246	0.412	0.005	0.060	0.155	0.121	
331	9196	0.326	0.196	0.167	0.011	0.062	0.239	
332	9080	0.246	0.412	0.005	0.060	0.155	0.121	
333	10518	0.118	0.258	0.394	0.082	0.104	0.044	
334	8526	0.246	0.412	0.005	0.060	0.155	0.121	
335	10394	0.246	0.412	0.005	0.060	0.155	0.121	
336	10772	0.121	0.389	0.077	0.093	0.091	0.229	
337	10042	0.246	0.412	0.005	0.060	0.155	0.121	
338	8642	0.246	0.412	0.005	0.060	0.155	0.121	
339	9204	0.246	0.412	0.005	0.060	0.155	0.121	
340	8630	0.246	0.412	0.005	0.060	0.155	0.121	
341	7777	0.003	0.309	0.229	0.075	0.298	0.086	
342	10634	0.246	0.412	0.005	0.060	0.155	0.121	
343	10084	0.246	0.412	0.005	0.060	0.155	0.121	
344	9368	0.246	0.412	0.005	0.060	0.155	0.121	
345	7457	0.246	0.412	0.005	0.060	0.155	0.121	
346	8955	0.246	0.412	0.005	0.060	0.155	0.121	
347	8355	0.121	0.389	0.077	0.093	0.091	0.229	
348	8716	0.246	0.412	0.005	0.060	0.155	0.121	
349	9588	0.003	0.309	0.229	0.075	0.298	0.086	
350	10372	0.003	0.309	0.229	0.075	0.298	0.086	
351	8105	0.246	0.412	0.005	0.060	0.155	0.121	
352	9668	0.246	0.412	0.005	0.060	0.155	0.121	
353	7296	0.121	0.389	0.077	0.093	0.091	0.229	
354	9669	0.121	0.389	0.077	0.093	0.091	0.229	
355	8612	0.003	0.309	0.229	0.075	0.298	0.086	
356	6826	0.003	0.309	0.229	0.075	0.298	0.086	
357	9533	0.246	0.412	0.005	0.060	0.155	0.121	
358	8632	0.246	0.412	0.005	0.060	0.155	0.121	
359	8336	0.248	0.110	0.154	0.011	0.273	0.205	
360	8578	0.248	0.110	0.154	0.011	0.273	0.205	
361	7473	0.121	0.389	0.077	0.093	0.091	0.229	
362	9307	0.246	0.412	0.005	0.060	0.155	0.121	
363	9220	0.246	0.412	0.005	0.060	0.155	0.121	
364	8936	0.248	0.110	0.154	0.011	0.273	0.205	
365	9316	0.248	0.110	0.154	0.011	0.273	0.205	
366	10093	0.246	0.412	0.005	0.060	0.155	0.121	
367	8578	0.202	0.235	0.014	0.063	0.265	0.220	
368	9921	0.192	0.135	0.243	0.025	0.241	0.164	
369	9422	0.246	0.412	0.005	0.060	0.155	0.121	
370	10611	0.218	0.320	0.195	0.027	0.111	0.129	
371	8835	0.202	0.235	0.014	0.063	0.265	0.220	
372	9210	0.333	0.229	0.240	0.095	0.067	0.036	
373	8575	0.192	0.135	0.243	0.025	0.241	0.164	
374	11778	0.218	0.320	0.195	0.027	0.111	0.129	
375	8516	0.235	0.251	0.104	0.051	0.082	0.277	
376	9867	0.218	0.320	0.195	0.027	0.111	0.129	
377	9888	0.121	0.389	0.077	0.093	0.091	0.229	
378	9127	0.218	0.320	0.195	0.027	0.111	0.129	
379	10409	0.235	0.251	0.104	0.051	0.082	0.277	
380	8616	0.235	0.251	0.104	0.051	0.082	0.277	
381	8152	0.121	0.389	0.077	0.093	0.091	0.229	
382	9967	0.235	0.251	0.104	0.051	0.082	0.277	
383	7091	0.277	0.244	0.125	0.102	0.092	0.159	
384	8371	0.277	0.244	0.125	0.102	0.092	0.159	
385	7308	0.113	0.463	0.114	0.084	0.174	0.053	
386	8885	0.113	0.463	0.114	0.084	0.174	0.053	
387	7882	0.113	0.463	0.114	0.084	0.174	0.053	
388	9460	0.113	0.463	0.114	0.084	0.174	0.053	
389	9500	0.113	0.463	0.114	0.084	0.174	0.053	
390	11303	0.121	0.389	0.077	0.093	0.091	0.229	
391	9470	0.113	0.463	0.114	0.084	0.174	0.053	
392	9167	0.121	0.389	0.077	0.093	0.091	0.229	
393	9294	0.235	0.251	0.104	0.051	0.082	0.277	
394	9934	0.113	0.463	0.114	0.084	0.174	0.053	
395	11218	0.113	0.463	0.114	0.084	0.174	0.053	
396	8046	0.235	0.251	0.104	0.051	0.082	0.277	
397	8890	0.121	0.389	0.077	0.093	0.091	0.229	
398	10008	0.113	0.463	0.114	0.084	0.174	0.053	
399	9204	0.113	0.463	0.114	0.084	0.174	0.053	
400	10597	0.113	0.463	0.114	0.084	0.174	0.053	
401	8409	0.235	0.251	0.104	0.051	0.082	0.277	
402	8336	0.235	0.251	0.104	0.051	0.082	0.277	
403	10020	0.235	0.251	0.104	0.051	0.082	0.277	
404	8456	0.037	0.357	0.035	0.093	0.164	0.314	
405	7594	0.113	0.463	0.114	0.084	0.174	0.053	
406	8516	0.037	0.357	0.035	0.093	0.164	0.314	
407	8200	0.113	0.463	0.114	0.084	0.174	0.053	
408	8497	0.235	0.251	0.104	0.051	0.082	0.277	
409	7588	0.113	0.463	0.114	0.084	0.174	0.053	
410	8941	0.113	0.463	0.114	0.084	0.174	0.053	
411	7074	0.235	0.251	0.104	0.051	0.082	0.277	
412	9166	0.055	0.380	0.202	0.029	0.256	0.078	
413	11430	0.037	0.357	0.035	0.093	0.164	0.314	
414	10883	0.055	0.380	0.202	0.029	0.256	0.078	
415	9044	0.037	0.357	0.035	0.093	0.164	0.314	
416	8726	0.055	0.380	0.202	0.029	0.256	0.078	
417	12285	0.037	0.357	0.035	0.093	0.164	0.314	
418	9640	0.113	0.463	0.114	0.084	0.174	0.053	
419	9608	0.113	0.463	0.114	0.084	0.174	0.053	
420	10374	0.113	0.463	0.114	0.084	0.174	0.053	
421	9894	0.113	0.463	0.114	0.084	0.174	0.053	
422	10130	0.113	0.463	0.114	0.084	0.174	0.053	
423	9886	0.055	0.380	0.202	0.029	0.256	0.078	
424	9722	0.055	0.380	0.202	0.029	0.256	0.078	
425	8968	0.037	0.357	0.035	0.093	0.164	0.314	
426	10498	0.113	0.463	0.114	0.084	0.174	0.053	
427	7531	0.021	0.271	0.149	0.118	0.338	0.103	
428	10473	0.055	0.380	0.202	0.029	0.256	0.078	
429	11505	0.113	0.463	0.114	0.084	0.174	0.053	
430	11066	0.055	0.380	0.202	0.029	0.256	0.078	
431	10232	0.113	0.463	0.114	0.084	0.174	0.053	
432	8157	0.113	0.463	0.114	0.084	0.174	0.053	
433	9802	0.055	0.380	0.202	0.029	0.256	0.078	
434	10146	0.055	0.380	0.202	0.029	0.256	0.078	
435	11350	0.055	0.380	0.202	0.029	0.256	0.078	
436	10217	0.055	0.380	0.202	0.029	0.256	0.078	
437	10190	0.113	0.463	0.114	0.084	0.174	0.053	
438	11155	0.263	0.225	0.109	0.021	0.122	0.260	
439	7972	0.113	0.463	0.114	0.084	0.174	0.053	
440	10248	0.113	0.463	0.114	0.084	0.174	0.053	
441	9359	0.113	0.463	0.114	0.084	0.174	0.053	
442	10547	0.037	0.357	0.035	0.093	0.164	0.314	
443	10080	0.055	0.380	0.202	0.029	0.256	0.078	
444	10124	0.263	0.225	0.109	0.021	0.122	0.260	
445	8230	0.263	0.225	0.109	0.021	0.122	0.260	
446	10785	0.113	0.463	0.114	0.084	0.174	0.053	
447	9595	0.055	0.380	0.202	0.029	0.256	0.078	
448	9475	0.263	0.225	0.109	0.021	0.122	0.260	
449	9008	0.263	0.225	0.109	0.021	0.122	0.260	
450	10042	0.037	0.357	0.035	0.093	0.164	0.314	
451	10574	0.055	0.380	0.202	0.029	0.256	0.078	
452	10283	0.055	0.380	0.202	0.029	0.256	0.078	
453	9559	0.263	0.225	0.109	0.021	0.122	0.260	
454	8905	0.263	0.225	0.109	0.021	0.122	0.260	
455	9508	0.263	0.225	0.109	0.021	0.122	0.260	
456	11017	0.120	0.292	0.048	0.018	0.252	0.270	
457	10415	0.055	0.380	0.202	0.029	0.256	0.078	
458	9928	0.263	0.225	0.109	0.021	0.122	0.260	
459	9954	0.037	0.357	0.035	0.093	0.164	0.314	
460	8909	0.120	0.292	0.048	0.018	0.252	0.270	
461	8384	0.120	0.292	0.048	0.018	0.252	0.270	
462	9188	0.287	0.077	0.194	0.002	0.158	0.281	
463	9307	0.287	0.077	0.194	0.002	0.158	0.281	
