0	0	5820
1	0	4352
2	0	7900
3	0	7396
4	0	3244
5	1	22948
6	1	7592
7	2	24204
8	2	4036
9	2	13328
10	2	6968
11	2	10664
12	2	11828
13	2	3620
14	2	3604
15	2	4372
16	2	4208
17	2	6828
18	2	7212
19	2	7668
20	2	14840
21	2	7592
22	2	8364
23	3	28596
24	3	8228
25	3	14784
26	3	696
27	3	13492
28	3	8148
29	3	11148
30	3	4028
31	3	12756
32	3	6772
33	3	1424
34	3	4196
35	3	10848
36	3	9828
37	3	6244
38	3	7548
39	3	5756
40	3	7824
41	3	12880
42	3	6044
43	3	7640
44	3	7596
45	3	4164
46	3	12456
47	3	7324
48	3	2352
49	3	4356
50	3	11828
51	3	12636
52	3	11128
53	3	6868
54	3	8504
55	3	3192
56	3	5792
57	3	11612
58	3	15520
59	3	3240
60	3	12392
61	3	6600
62	3	4932
63	3	13972
64	3	11788
65	3	13252
66	3	8152
67	3	12612
68	3	14364
69	3	8132
70	3	6600
71	3	13696
72	3	16516
73	3	7524
74	3	17112
75	3	6648
76	3	5160
77	3	4160
78	3	16168
79	3	10512
80	3	5980
81	3	14768
82	3	6628
83	3	4272
84	3	7544
85	3	5376
86	3	4984
87	3	6580
88	3	7792
89	3	2900
90	3	14472
91	3	3552
92	3	6856
93	3	8244
94	3	9192
95	3	7464
96	3	7508
97	3	5344
98	3	15560
99	3	3552
100	3	3484
101	3	16312
102	4	27436
103	4	14368
104	5	29288
105	5	7076
106	5	11072
107	5	17468
108	5	6884
109	5	10500
110	5	6304
111	5	6452
112	5	11928
113	5	11356
114	5	6940
115	5	6072
116	5	1324
117	5	7588
118	5	7828
119	5	7916
120	5	3432
121	5	7228
122	5	7136
123	5	6556
124	5	8992
125	5	6932
126	5	7616
127	5	5272
128	5	12504
129	5	6860
130	5	7316
131	5	4740
132	5	3328
133	5	10300
134	5	7204
135	5	4892
136	5	17276
137	5	17116
138	5	16100
139	5	7620
140	5	8700
141	5	8140
142	5	732
143	5	7968
144	5	4252
145	5	6156
146	5	4248
147	5	7652
148	5	7912
149	5	12420
150	5	8216
151	5	14732
152	5	4976
153	5	10948
154	5	3372
155	5	7200
156	5	10540
157	5	2808
158	5	3912
159	5	4188
160	5	7104
161	5	5496
162	5	7700
163	5	10464
164	5	7852
165	5	14460
166	5	7216
167	5	15656
168	5	5944
169	5	3040
170	5	3160
171	5	6376
172	5	6428
173	5	7824
174	5	7736
175	5	8336
176	5	11556
177	5	5116
178	5	16264
179	5	4324
180	5	11488
181	5	5248
182	5	6308
183	5	12448
184	5	5340
185	5	6208
186	5	4160
187	5	6740
188	5	3084
189	5	3176
190	5	5936
191	5	7344
192	6	23432
193	6	12780
194	6	15348
195	6	4212
196	6	11460
197	6	3604
198	6	8380
199	6	6796
200	6	13300
201	6	9260
202	6	7192
203	6	3464
204	6	8996
205	6	3128
206	6	14828
207	6	5156
208	6	7436
209	6	7440
210	6	3440
211	6	2664
212	6	3236
213	6	2296
214	6	4780
215	6	12448
216	6	4312
217	6	6360
218	6	15960
219	6	4320
220	6	7212
221	6	5352
222	6	13228
223	6	7328
224	6	6844
225	6	11484
226	6	6600
227	6	8196
228	6	6580
229	6	5748
230	6	4340
231	6	12996
232	6	7928
233	6	8044
234	6	6788
235	6	7692
236	6	6292
237	6	7132
238	6	8564
239	6	3036
240	6	8088
241	6	4196
242	6	5916
243	6	6876
244	6	13516
245	6	6704
246	6	12408
247	6	5416
248	6	6828
249	6	4556
250	6	6616
251	6	7420
252	6	8200
253	6	16288
254	6	8224
255	6	7768
256	6	7312
257	6	1432
258	6	2408
259	6	3404
260	6	8044
261	6	7184
262	6	6616
263	6	3640
264	6	18372
265	6	7552
266	6	4184
267	6	5500
268	6	3556
269	6	8000
270	6	15440
271	6	5488
272	6	9516
273	6	7440
274	6	3988
275	6	6652
276	6	8044
277	6	7228
278	6	14560
279	6	3504
280	6	7432
281	6	6616
282	6	12976
283	6	10592
284	6	7552
285	6	7064
286	6	8252
287	6	7552
288	6	7204
289	6	6708
290	6	12744
291	6	7520
292	6	11532
293	6	7912
294	6	5700
295	6	7320
296	6	8200
297	6	4488
298	6	3328
299	6	6592
300	6	4204
301	6	3192
302	6	1476
303	6	2996
304	6	7640
305	6	10456
306	6	11208
307	6	6856
308	6	10996
309	6	11408
310	6	6284
311	6	11924
312	6	5664
313	6	6004
314	6	14368
315	6	2860
316	6	5196
317	6	2016
318	6	5780
319	6	9132
320	6	12976
321	6	6008
322	6	7316
323	6	4188
324	6	5884
325	6	5152
326	6	8364
327	6	3940
328	7	23956
329	7	12320
330	7	6252
331	7	3196
332	7	5904
333	7	7164
334	7	16060
335	7	4684
336	7	7264
337	7	6940
338	7	3532
339	7	7476
340	7	7184
341	7	6760
342	7	12636
343	7	7448
344	7	14956
345	7	5304
346	7	7608
347	7	9620
348	7	10672
349	7	7400
350	7	2904
351	7	5684
352	7	12276
353	7	3708
354	7	7416
355	7	7532
356	7	12168
357	7	8060
358	7	5428
359	7	4052
360	7	7600
361	7	10844
362	7	4336
363	7	3816
364	7	7128
365	7	12376
366	7	15300
367	7	3232
368	7	10668
369	7	5060
370	7	11648
371	7	6752
372	7	18672
373	7	5612
374	7	8192
375	7	7628
376	7	1900
377	7	6932
378	7	3720
379	7	5788
380	7	5752
381	7	8352
382	7	17020
383	7	3416
384	7	7320
385	7	13204
386	7	11520
387	7	7800
388	7	7524
389	7	1500
390	7	7584
391	7	5116
392	7	5704
393	7	6076
394	7	4200
395	7	4184
396	7	12896
397	7	4232
398	7	3312
399	7	12700
400	7	6864
401	7	5980
