Nombre de generation:300
Nombre d'essais par individu:10
Nombre d'individu:20
0	8503	0.255	0.224	0.093	0.108	0.122	0.198	
1	9781	0.142	0.186	0.211	0.058	0.188	0.215	
2	9366	0.272	0.308	0.105	0.042	0.050	0.224	
3	8192	0.117	0.239	0.101	0.019	0.364	0.161	
4	9381	0.142	0.186	0.211	0.058	0.188	0.215	
5	9202	0.272	0.308	0.105	0.042	0.050	0.224	
6	10146	0.272	0.308	0.105	0.042	0.050	0.224	
7	8612	0.085	0.162	0.163	0.077	0.058	0.455	
8	8662	0.129	0.237	0.030	0.131	0.345	0.128	
9	9141	0.255	0.224	0.093	0.108	0.122	0.198	
10	9799	0.417	0.112	0.287	0.011	0.018	0.156	
11	10306	0.417	0.112	0.287	0.011	0.018	0.156	
12	9336	0.417	0.112	0.287	0.011	0.018	0.156	
13	9827	0.272	0.308	0.105	0.042	0.050	0.224	
14	10206	0.417	0.112	0.287	0.011	0.018	0.156	
15	9485	0.417	0.112	0.287	0.011	0.018	0.156	
16	9105	0.272	0.308	0.105	0.042	0.050	0.224	
17	9883	0.417	0.112	0.287	0.011	0.018	0.156	
18	9230	0.417	0.112	0.287	0.011	0.018	0.156	
19	9853	0.272	0.308	0.105	0.042	0.050	0.224	
20	8698	0.129	0.237	0.030	0.131	0.345	0.128	
21	8537	0.417	0.112	0.287	0.011	0.018	0.156	
22	9531	0.085	0.162	0.163	0.077	0.058	0.455	
23	9034	0.142	0.186	0.211	0.058	0.188	0.215	
24	9199	0.085	0.162	0.163	0.077	0.058	0.455	
25	8772	0.030	0.284	0.103	0.124	0.277	0.181	
26	9918	0.117	0.239	0.101	0.019	0.364	0.161	
27	8583	0.417	0.112	0.287	0.011	0.018	0.156	
28	8223	0.030	0.284	0.103	0.124	0.277	0.181	
29	10994	0.009	0.193	0.270	0.071	0.125	0.331	
30	9211	0.117	0.239	0.101	0.019	0.364	0.161	
31	9410	0.117	0.239	0.101	0.019	0.364	0.161	
32	10872	0.417	0.112	0.287	0.011	0.018	0.156	
33	9015	0.272	0.308	0.105	0.042	0.050	0.224	
34	9511	0.417	0.112	0.287	0.011	0.018	0.156	
35	9226	0.117	0.239	0.101	0.019	0.364	0.161	
36	9041	0.272	0.308	0.105	0.042	0.050	0.224	
37	10742	0.030	0.284	0.103	0.124	0.277	0.181	
38	10249	0.417	0.112	0.287	0.011	0.018	0.156	
39	9610	0.117	0.239	0.101	0.019	0.364	0.161	
40	11828	0.417	0.112	0.287	0.011	0.018	0.156	
41	9847	0.128	0.137	0.258	0.033	0.225	0.218	
42	8472	0.064	0.277	0.301	0.116	0.183	0.058	
43	8519	0.084	0.257	0.064	0.136	0.197	0.261	
44	9755	0.272	0.308	0.105	0.042	0.050	0.224	
45	9980	0.117	0.239	0.101	0.019	0.364	0.161	
46	9789	0.128	0.137	0.258	0.033	0.225	0.218	
47	9393	0.142	0.186	0.211	0.058	0.188	0.215	
48	9507	0.272	0.308	0.105	0.042	0.050	0.224	
49	9557	0.128	0.137	0.258	0.033	0.225	0.218	
50	9679	0.142	0.186	0.211	0.058	0.188	0.215	
51	9080	0.272	0.308	0.105	0.042	0.050	0.224	
52	10753	0.084	0.257	0.064	0.136	0.197	0.261	
53	9085	0.252	0.196	0.012	0.009	0.185	0.346	
54	9292	0.252	0.196	0.012	0.009	0.185	0.346	
55	8892	0.252	0.196	0.012	0.009	0.185	0.346	
56	8717	0.246	0.176	0.298	0.019	0.223	0.038	
57	9872	0.252	0.196	0.012	0.009	0.185	0.346	
58	9200	0.252	0.196	0.012	0.009	0.185	0.346	
59	8559	0.117	0.239	0.101	0.019	0.364	0.161	
60	9506	0.272	0.308	0.105	0.042	0.050	0.224	
61	10493	0.329	0.304	0.258	0.042	0.018	0.049	
62	11210	0.085	0.162	0.163	0.077	0.058	0.455	
63	9546	0.246	0.176	0.298	0.019	0.223	0.038	
64	9695	0.117	0.239	0.101	0.019	0.364	0.161	
65	9573	0.272	0.308	0.105	0.042	0.050	0.224	
66	10170	0.117	0.239	0.101	0.019	0.364	0.161	
67	9943	0.252	0.196	0.012	0.009	0.185	0.346	
68	10004	0.117	0.239	0.101	0.019	0.364	0.161	
69	8826	0.417	0.112	0.287	0.011	0.018	0.156	
70	9692	0.243	0.269	0.108	0.073	0.110	0.198	
71	9731	0.073	0.252	0.235	0.027	0.202	0.211	
72	9129	0.243	0.269	0.108	0.073	0.110	0.198	
73	11130	0.243	0.269	0.108	0.073	0.110	0.198	
74	9519	0.247	0.307	0.055	0.050	0.057	0.284	
75	9822	0.073	0.252	0.235	0.027	0.202	0.211	
76	11297	0.417	0.112	0.287	0.011	0.018	0.156	
77	9578	0.243	0.269	0.108	0.073	0.110	0.198	
78	9827	0.117	0.239	0.101	0.019	0.364	0.161	
79	10445	0.271	0.104	0.147	0.010	0.275	0.193	
80	9649	0.417	0.112	0.287	0.011	0.018	0.156	
81	10200	0.243	0.269	0.108	0.073	0.110	0.198	
82	9229	0.271	0.104	0.147	0.010	0.275	0.193	
83	11203	0.117	0.239	0.101	0.019	0.364	0.161	
84	8846	0.073	0.252	0.235	0.027	0.202	0.211	
85	9693	0.243	0.269	0.108	0.073	0.110	0.198	
86	12421	0.048	0.285	0.266	0.022	0.052	0.326	
87	9293	0.073	0.252	0.235	0.027	0.202	0.211	
88	10555	0.252	0.196	0.012	0.009	0.185	0.346	
89	9891	0.073	0.252	0.235	0.027	0.202	0.211	
90	9910	0.117	0.239	0.101	0.019	0.364	0.161	
91	9608	0.079	0.209	0.271	0.004	0.150	0.288	
92	10117	0.079	0.209	0.271	0.004	0.150	0.288	
93	10456	0.272	0.308	0.105	0.042	0.050	0.224	
94	9845	0.048	0.285	0.266	0.022	0.052	0.326	
95	9976	0.247	0.307	0.055	0.050	0.057	0.284	
96	10695	0.128	0.137	0.258	0.033	0.225	0.218	
97	9717	0.252	0.196	0.012	0.009	0.185	0.346	
98	10095	0.117	0.239	0.101	0.019	0.364	0.161	
99	10024	0.143	0.164	0.192	0.013	0.245	0.242	
100	9538	0.198	0.319	0.177	0.122	0.165	0.020	
101	9512	0.252	0.196	0.012	0.009	0.185	0.346	
102	10208	0.417	0.112	0.287	0.011	0.018	0.156	
103	10874	0.073	0.252	0.235	0.027	0.202	0.211	
104	11760	0.243	0.269	0.108	0.073	0.110	0.198	
105	9587	0.417	0.112	0.287	0.011	0.018	0.156	
106	10414	0.048	0.285	0.266	0.022	0.052	0.326	
107	10284	0.117	0.239	0.101	0.019	0.364	0.161	
108	11287	0.247	0.307	0.055	0.050	0.057	0.284	
109	9434	0.271	0.104	0.147	0.010	0.275	0.193	
110	10814	0.073	0.252	0.235	0.027	0.202	0.211	
111	9838	0.272	0.308	0.105	0.042	0.050	0.224	
112	9539	0.198	0.319	0.177	0.122	0.165	0.020	
113	11419	0.247	0.307	0.055	0.050	0.057	0.284	
114	9647	0.198	0.319	0.177	0.122	0.165	0.020	
115	9771	0.048	0.285	0.266	0.022	0.052	0.326	
116	10037	0.079	0.209	0.271	0.004	0.150	0.288	
117	10446	0.117	0.239	0.101	0.019	0.364	0.161	
118	10412	0.417	0.112	0.287	0.011	0.018	0.156	
119	10552	0.252	0.196	0.012	0.009	0.185	0.346	
120	10330	0.417	0.112	0.287	0.011	0.018	0.156	
121	8450	0.079	0.209	0.271	0.004	0.150	0.288	
122	9192	0.191	0.202	0.250	0.082	0.155	0.120	
123	9984	0.088	0.228	0.183	0.136	0.303	0.061	
124	8632	0.260	0.247	0.262	0.100	0.079	0.052	
125	10001	0.048	0.285	0.266	0.022	0.052	0.326	
126	9358	0.149	0.181	0.164	0.058	0.228	0.219	
127	10787	0.079	0.209	0.271	0.004	0.150	0.288	
128	9526	0.272	0.308	0.105	0.042	0.050	0.224	
129	10964	0.417	0.112	0.287	0.011	0.018	0.156	
130	10145	0.188	0.210	0.174	0.111	0.194	0.123	
131	10247	0.097	0.146	0.334	0.014	0.051	0.358	
132	13685	0.272	0.308	0.105	0.042	0.050	0.224	
133	9485	0.272	0.308	0.105	0.042	0.050	0.224	
134	9600	0.252	0.196	0.012	0.009	0.185	0.346	
135	10835	0.247	0.307	0.055	0.050	0.057	0.284	
